Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1599858000.0 1.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 10.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10001.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10002.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10003.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10004.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10005.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10006.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10007.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10008.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10009.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10023.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.1 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.2 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.3 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.4 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10024.5 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10025.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10026.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10042.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10059.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10071.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10224.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10224.15 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10225.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 103.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 10424.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 105.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 106.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 107.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 108.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1599858000.0 10801.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10802.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10803.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1599858000.0 10804.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
